index,geometry,center_x,center_y,center,poly_area_km
168,"POLYGON ((-4.293200600000002 55.85127669999999, -4.283200600000002 55.85127669999999, -4.283200600000002 55.84127669999999, -4.293200600000002 55.84127669999999, -4.293200600000002 55.85127669999999))",-4.288200600000002,55.8462767,POINT (-4.288200600000002 55.8462767),2.207284307786213
169,"POLYGON ((-4.293200600000002 55.84127669999999, -4.283200600000002 55.84127669999999, -4.283200600000002 55.83127669999999, -4.293200600000002 55.83127669999999, -4.293200600000002 55.84127669999999))",-4.288200600000002,55.836276699999985,POINT (-4.288200600000002 55.83627669999998),2.206716632384277
170,"POLYGON ((-4.293200600000002 55.83127669999999, -4.283200600000002 55.83127669999999, -4.283200600000002 55.82127669999999, -4.293200600000002 55.82127669999999, -4.293200600000002 55.83127669999999))",-4.288200600000002,55.82627669999999,POINT (-4.288200600000002 55.82627669999999),2.2061493160833505
171,"POLYGON ((-4.293200600000002 55.82127669999999, -4.283200600000002 55.82127669999999, -4.283200600000002 55.81127669999999, -4.293200600000002 55.81127669999999, -4.293200600000002 55.82127669999999))",-4.288200600000002,55.816276699999996,POINT (-4.288200600000002 55.8162767),2.205582358577595
176,"POLYGON ((-4.283200600000002 55.93127669999997, -4.273200600000003 55.93127669999997, -4.273200600000003 55.92127669999997, -4.283200600000002 55.92127669999997, -4.283200600000002 55.93127669999997))",-4.278200600000003,55.926276699999974,POINT (-4.278200600000003 55.92627669999997),2.211838676225412
177,"POLYGON ((-4.283200600000002 55.92127669999997, -4.273200600000003 55.92127669999997, -4.273200600000003 55.91127669999997, -4.283200600000002 55.91127669999997, -4.283200600000002 55.92127669999997))",-4.278200600000003,55.91627669999996,POINT (-4.278200600000003 55.91627669999996),2.211268116736666
178,"POLYGON ((-4.283200600000002 55.91127669999997, -4.273200600000003 55.91127669999997, -4.273200600000003 55.90127669999998, -4.283200600000002 55.90127669999998, -4.283200600000002 55.91127669999997))",-4.278200600000003,55.90627669999997,POINT (-4.278200600000003 55.90627669999997),2.2106979188599234
179,"POLYGON ((-4.283200600000002 55.90127669999998, -4.273200600000003 55.90127669999998, -4.273200600000003 55.89127669999998, -4.283200600000002 55.89127669999998, -4.283200600000002 55.90127669999998))",-4.278200600000003,55.89627669999997,POINT (-4.278200600000003 55.89627669999997),2.2101280822769027
180,"POLYGON ((-4.283200600000002 55.89127669999998, -4.273200600000003 55.89127669999998, -4.273200600000003 55.88127669999998, -4.283200600000002 55.88127669999998, -4.283200600000002 55.89127669999998))",-4.278200600000003,55.886276699999975,POINT (-4.278200600000003 55.88627669999997),2.2095586066724335
181,"POLYGON ((-4.283200600000002 55.88127669999998, -4.273200600000003 55.88127669999998, -4.273200600000003 55.87127669999998, -4.283200600000002 55.87127669999998, -4.283200600000002 55.88127669999998))",-4.278200600000003,55.87627669999998,POINT (-4.278200600000003 55.87627669999998),2.208989491734457
182,"POLYGON ((-4.283200600000002 55.87127669999998, -4.273200600000003 55.87127669999998, -4.273200600000003 55.86127669999998, -4.283200600000002 55.86127669999998, -4.283200600000002 55.87127669999998))",-4.278200600000003,55.86627669999999,POINT (-4.278200600000003 55.86627669999999),2.2084207371467666
183,"POLYGON ((-4.283200600000002 55.86127669999998, -4.273200600000003 55.86127669999998, -4.273200600000003 55.85127669999999, -4.283200600000002 55.85127669999999, -4.283200600000002 55.86127669999998))",-4.278200600000003,55.85627669999998,POINT (-4.278200600000003 55.85627669999998),2.2078523426055954
184,"POLYGON ((-4.283200600000002 55.85127669999999, -4.273200600000003 55.85127669999999, -4.273200600000003 55.84127669999999, -4.283200600000002 55.84127669999999, -4.283200600000002 55.85127669999999))",-4.278200600000003,55.8462767,POINT (-4.278200600000003 55.8462767),2.2072843077864435
185,"POLYGON ((-4.283200600000002 55.84127669999999, -4.273200600000003 55.84127669999999, -4.273200600000003 55.83127669999999, -4.283200600000002 55.83127669999999, -4.283200600000002 55.84127669999999))",-4.278200600000003,55.836276699999985,POINT (-4.278200600000003 55.83627669999998),2.2067166323845075
186,"POLYGON ((-4.283200600000002 55.83127669999999, -4.273200600000003 55.83127669999999, -4.273200600000003 55.82127669999999, -4.283200600000002 55.82127669999999, -4.283200600000002 55.83127669999999))",-4.278200600000003,55.82627669999999,POINT (-4.278200600000003 55.82627669999999),2.2061493160835814
187,"POLYGON ((-4.283200600000002 55.82127669999999, -4.273200600000003 55.82127669999999, -4.273200600000003 55.81127669999999, -4.283200600000002 55.81127669999999, -4.283200600000002 55.82127669999999))",-4.278200600000003,55.816276699999996,POINT (-4.278200600000003 55.8162767),2.205582358577826
193,"POLYGON ((-4.273200600000003 55.92127669999997, -4.263200600000003 55.92127669999997, -4.263200600000003 55.91127669999997, -4.273200600000003 55.91127669999997, -4.273200600000003 55.92127669999997))",-4.268200600000003,55.91627669999996,POINT (-4.268200600000003 55.91627669999996),2.2112681167365507
194,"POLYGON ((-4.273200600000003 55.91127669999997, -4.263200600000003 55.91127669999997, -4.263200600000003 55.90127669999998, -4.273200600000003 55.90127669999998, -4.273200600000003 55.91127669999997))",-4.268200600000003,55.90627669999997,POINT (-4.268200600000003 55.90627669999997),2.210697918859808
195,"POLYGON ((-4.273200600000003 55.90127669999998, -4.263200600000003 55.90127669999998, -4.263200600000003 55.89127669999998, -4.273200600000003 55.89127669999998, -4.273200600000003 55.90127669999998))",-4.268200600000003,55.89627669999997,POINT (-4.268200600000003 55.89627669999997),2.210128082276787
196,"POLYGON ((-4.273200600000003 55.89127669999998, -4.263200600000003 55.89127669999998, -4.263200600000003 55.88127669999998, -4.273200600000003 55.88127669999998, -4.273200600000003 55.89127669999998))",-4.268200600000003,55.886276699999975,POINT (-4.268200600000003 55.88627669999997),2.209558606672318
197,"POLYGON ((-4.273200600000003 55.88127669999998, -4.263200600000003 55.88127669999998, -4.263200600000003 55.87127669999998, -4.273200600000003 55.87127669999998, -4.273200600000003 55.88127669999998))",-4.268200600000003,55.87627669999998,POINT (-4.268200600000003 55.87627669999998),2.2089894917343416
198,"POLYGON ((-4.273200600000003 55.87127669999998, -4.263200600000003 55.87127669999998, -4.263200600000003 55.86127669999998, -4.273200600000003 55.86127669999998, -4.273200600000003 55.87127669999998))",-4.268200600000003,55.86627669999999,POINT (-4.268200600000003 55.86627669999999),2.208420737146651
199,"POLYGON ((-4.273200600000003 55.86127669999998, -4.263200600000003 55.86127669999998, -4.263200600000003 55.85127669999999, -4.273200600000003 55.85127669999999, -4.273200600000003 55.86127669999998))",-4.268200600000003,55.85627669999998,POINT (-4.268200600000003 55.85627669999998),2.20785234260548
200,"POLYGON ((-4.273200600000003 55.85127669999999, -4.263200600000003 55.85127669999999, -4.263200600000003 55.84127669999999, -4.273200600000003 55.84127669999999, -4.273200600000003 55.85127669999999))",-4.268200600000003,55.8462767,POINT (-4.268200600000003 55.8462767),2.207284307786328
201,"POLYGON ((-4.273200600000003 55.84127669999999, -4.263200600000003 55.84127669999999, -4.263200600000003 55.83127669999999, -4.273200600000003 55.83127669999999, -4.273200600000003 55.84127669999999))",-4.268200600000003,55.836276699999985,POINT (-4.268200600000003 55.83627669999998),2.2067166323843925
202,"POLYGON ((-4.273200600000003 55.83127669999999, -4.263200600000003 55.83127669999999, -4.263200600000003 55.82127669999999, -4.273200600000003 55.82127669999999, -4.273200600000003 55.83127669999999))",-4.268200600000003,55.82627669999999,POINT (-4.268200600000003 55.82627669999999),2.206149316083466
203,"POLYGON ((-4.273200600000003 55.82127669999999, -4.263200600000003 55.82127669999999, -4.263200600000003 55.81127669999999, -4.273200600000003 55.81127669999999, -4.273200600000003 55.82127669999999))",-4.268200600000003,55.816276699999996,POINT (-4.268200600000003 55.8162767),2.20558235857771
210,"POLYGON ((-4.263200600000003 55.91127669999997, -4.253200600000003 55.91127669999997, -4.253200600000003 55.90127669999998, -4.263200600000003 55.90127669999998, -4.263200600000003 55.91127669999997))",-4.258200600000003,55.90627669999997,POINT (-4.258200600000003 55.90627669999997),2.210697918859808
211,"POLYGON ((-4.263200600000003 55.90127669999998, -4.253200600000003 55.90127669999998, -4.253200600000003 55.89127669999998, -4.263200600000003 55.89127669999998, -4.263200600000003 55.90127669999998))",-4.258200600000003,55.89627669999997,POINT (-4.258200600000003 55.89627669999997),2.210128082276787
212,"POLYGON ((-4.263200600000003 55.89127669999998, -4.253200600000003 55.89127669999998, -4.253200600000003 55.88127669999998, -4.263200600000003 55.88127669999998, -4.263200600000003 55.89127669999998))",-4.258200600000003,55.886276699999975,POINT (-4.258200600000003 55.88627669999997),2.209558606672318
213,"POLYGON ((-4.263200600000003 55.88127669999998, -4.253200600000003 55.88127669999998, -4.253200600000003 55.87127669999998, -4.263200600000003 55.87127669999998, -4.263200600000003 55.88127669999998))",-4.258200600000003,55.87627669999998,POINT (-4.258200600000003 55.87627669999998),2.2089894917343416
214,"POLYGON ((-4.263200600000003 55.87127669999998, -4.253200600000003 55.87127669999998, -4.253200600000003 55.86127669999998, -4.263200600000003 55.86127669999998, -4.263200600000003 55.87127669999998))",-4.258200600000003,55.86627669999999,POINT (-4.258200600000003 55.86627669999999),2.208420737146651
215,"POLYGON ((-4.263200600000003 55.86127669999998, -4.253200600000003 55.86127669999998, -4.253200600000003 55.85127669999999, -4.263200600000003 55.85127669999999, -4.263200600000003 55.86127669999998))",-4.258200600000003,55.85627669999998,POINT (-4.258200600000003 55.85627669999998),2.20785234260548
216,"POLYGON ((-4.263200600000003 55.85127669999999, -4.253200600000003 55.85127669999999, -4.253200600000003 55.84127669999999, -4.263200600000003 55.84127669999999, -4.263200600000003 55.85127669999999))",-4.258200600000003,55.8462767,POINT (-4.258200600000003 55.8462767),2.207284307786328
217,"POLYGON ((-4.263200600000003 55.84127669999999, -4.253200600000003 55.84127669999999, -4.253200600000003 55.83127669999999, -4.263200600000003 55.83127669999999, -4.263200600000003 55.84127669999999))",-4.258200600000003,55.836276699999985,POINT (-4.258200600000003 55.83627669999998),2.2067166323843925
218,"POLYGON ((-4.263200600000003 55.83127669999999, -4.253200600000003 55.83127669999999, -4.253200600000003 55.82127669999999, -4.263200600000003 55.82127669999999, -4.263200600000003 55.83127669999999))",-4.258200600000003,55.82627669999999,POINT (-4.258200600000003 55.82627669999999),2.206149316083466
219,"POLYGON ((-4.263200600000003 55.82127669999999, -4.253200600000003 55.82127669999999, -4.253200600000003 55.81127669999999, -4.263200600000003 55.81127669999999, -4.263200600000003 55.82127669999999))",-4.258200600000003,55.816276699999996,POINT (-4.258200600000003 55.8162767),2.20558235857771
220,"POLYGON ((-4.263200600000003 55.81127669999999, -4.253200600000003 55.81127669999999, -4.253200600000003 55.8012767, -4.263200600000003 55.8012767, -4.263200600000003 55.81127669999999))",-4.258200600000003,55.80627669999999,POINT (-4.258200600000003 55.80627669999999),2.2050157595519546
221,"POLYGON ((-4.263200600000003 55.8012767, -4.253200600000003 55.8012767, -4.253200600000003 55.7912767, -4.263200600000003 55.7912767, -4.263200600000003 55.8012767))",-4.258200600000003,55.79627670000001,POINT (-4.258200600000003 55.79627670000001),2.2044495186889557
227,"POLYGON ((-4.253200600000003 55.90127669999998, -4.243200600000003 55.90127669999998, -4.243200600000003 55.89127669999998, -4.253200600000003 55.89127669999998, -4.253200600000003 55.90127669999998))",-4.248200600000003,55.89627669999997,POINT (-4.248200600000003 55.89627669999997),2.210128082276787
228,"POLYGON ((-4.253200600000003 55.89127669999998, -4.243200600000003 55.89127669999998, -4.243200600000003 55.88127669999998, -4.253200600000003 55.88127669999998, -4.253200600000003 55.89127669999998))",-4.248200600000003,55.886276699999975,POINT (-4.248200600000003 55.88627669999997),2.209558606672318
229,"POLYGON ((-4.253200600000003 55.88127669999998, -4.243200600000003 55.88127669999998, -4.243200600000003 55.87127669999998, -4.253200600000003 55.87127669999998, -4.253200600000003 55.88127669999998))",-4.248200600000003,55.87627669999998,POINT (-4.248200600000003 55.87627669999998),2.2089894917343416
230,"POLYGON ((-4.253200600000003 55.87127669999998, -4.243200600000003 55.87127669999998, -4.243200600000003 55.86127669999998, -4.253200600000003 55.86127669999998, -4.253200600000003 55.87127669999998))",-4.248200600000003,55.86627669999999,POINT (-4.248200600000003 55.86627669999999),2.208420737146651
231,"POLYGON ((-4.253200600000003 55.86127669999998, -4.243200600000003 55.86127669999998, -4.243200600000003 55.85127669999999, -4.253200600000003 55.85127669999999, -4.253200600000003 55.86127669999998))",-4.248200600000003,55.85627669999998,POINT (-4.248200600000003 55.85627669999998),2.20785234260548
232,"POLYGON ((-4.253200600000003 55.85127669999999, -4.243200600000003 55.85127669999999, -4.243200600000003 55.84127669999999, -4.253200600000003 55.84127669999999, -4.253200600000003 55.85127669999999))",-4.248200600000003,55.8462767,POINT (-4.248200600000003 55.8462767),2.207284307786328
233,"POLYGON ((-4.253200600000003 55.84127669999999, -4.243200600000003 55.84127669999999, -4.243200600000003 55.83127669999999, -4.253200600000003 55.83127669999999, -4.253200600000003 55.84127669999999))",-4.248200600000003,55.836276699999985,POINT (-4.248200600000003 55.83627669999998),2.2067166323843925
234,"POLYGON ((-4.253200600000003 55.83127669999999, -4.243200600000003 55.83127669999999, -4.243200600000003 55.82127669999999, -4.253200600000003 55.82127669999999, -4.253200600000003 55.83127669999999))",-4.248200600000003,55.82627669999999,POINT (-4.248200600000003 55.82627669999999),2.206149316083466
235,"POLYGON ((-4.253200600000003 55.82127669999999, -4.243200600000003 55.82127669999999, -4.243200600000003 55.81127669999999, -4.253200600000003 55.81127669999999, -4.253200600000003 55.82127669999999))",-4.248200600000003,55.816276699999996,POINT (-4.248200600000003 55.8162767),2.20558235857771
236,"POLYGON ((-4.253200600000003 55.81127669999999, -4.243200600000003 55.81127669999999, -4.243200600000003 55.8012767, -4.253200600000003 55.8012767, -4.253200600000003 55.81127669999999))",-4.248200600000003,55.80627669999999,POINT (-4.248200600000003 55.80627669999999),2.2050157595519546
237,"POLYGON ((-4.253200600000003 55.8012767, -4.243200600000003 55.8012767, -4.243200600000003 55.7912767, -4.253200600000003 55.7912767, -4.253200600000003 55.8012767))",-4.248200600000003,55.79627670000001,POINT (-4.248200600000003 55.79627670000001),2.2044495186889557
238,"POLYGON ((-4.253200600000003 55.7912767, -4.243200600000003 55.7912767, -4.243200600000003 55.7812767, -4.253200600000003 55.7812767, -4.253200600000003 55.7912767))",-4.248200600000003,55.7862767,POINT (-4.248200600000003 55.7862767),2.203883635699462
243,"POLYGON ((-4.243200600000003 55.90127669999998, -4.233200600000004 55.90127669999998, -4.233200600000004 55.89127669999998, -4.243200600000003 55.89127669999998, -4.243200600000003 55.90127669999998))",-4.238200600000003,55.89627669999997,POINT (-4.238200600000003 55.89627669999997),2.2101280822766713
244,"POLYGON ((-4.243200600000003 55.89127669999998, -4.233200600000004 55.89127669999998, -4.233200600000004 55.88127669999998, -4.243200600000003 55.88127669999998, -4.243200600000003 55.89127669999998))",-4.238200600000003,55.886276699999975,POINT (-4.238200600000003 55.88627669999997),2.2095586066722026
245,"POLYGON ((-4.243200600000003 55.88127669999998, -4.233200600000004 55.88127669999998, -4.233200600000004 55.87127669999998, -4.243200600000003 55.87127669999998, -4.243200600000003 55.88127669999998))",-4.238200600000003,55.87627669999998,POINT (-4.238200600000003 55.87627669999998),2.208989491734226
246,"POLYGON ((-4.243200600000003 55.87127669999998, -4.233200600000004 55.87127669999998, -4.233200600000004 55.86127669999998, -4.243200600000003 55.86127669999998, -4.243200600000003 55.87127669999998))",-4.238200600000003,55.86627669999999,POINT (-4.238200600000003 55.86627669999999),2.2084207371465356
247,"POLYGON ((-4.243200600000003 55.86127669999998, -4.233200600000004 55.86127669999998, -4.233200600000004 55.85127669999999, -4.243200600000003 55.85127669999999, -4.243200600000003 55.86127669999998))",-4.238200600000003,55.85627669999998,POINT (-4.238200600000003 55.85627669999998),2.2078523426053644
248,"POLYGON ((-4.243200600000003 55.85127669999999, -4.233200600000004 55.85127669999999, -4.233200600000004 55.84127669999999, -4.243200600000003 55.84127669999999, -4.243200600000003 55.85127669999999))",-4.238200600000003,55.8462767,POINT (-4.238200600000003 55.8462767),2.207284307786213
249,"POLYGON ((-4.243200600000003 55.84127669999999, -4.233200600000004 55.84127669999999, -4.233200600000004 55.83127669999999, -4.243200600000003 55.83127669999999, -4.243200600000003 55.84127669999999))",-4.238200600000003,55.836276699999985,POINT (-4.238200600000003 55.83627669999998),2.206716632384277
250,"POLYGON ((-4.243200600000003 55.83127669999999, -4.233200600000004 55.83127669999999, -4.233200600000004 55.82127669999999, -4.243200600000003 55.82127669999999, -4.243200600000003 55.83127669999999))",-4.238200600000003,55.82627669999999,POINT (-4.238200600000003 55.82627669999999),2.2061493160833505
251,"POLYGON ((-4.243200600000003 55.82127669999999, -4.233200600000004 55.82127669999999, -4.233200600000004 55.81127669999999, -4.243200600000003 55.81127669999999, -4.243200600000003 55.82127669999999))",-4.238200600000003,55.816276699999996,POINT (-4.238200600000003 55.8162767),2.205582358577595
252,"POLYGON ((-4.243200600000003 55.81127669999999, -4.233200600000004 55.81127669999999, -4.233200600000004 55.8012767, -4.243200600000003 55.8012767, -4.243200600000003 55.81127669999999))",-4.238200600000003,55.80627669999999,POINT (-4.238200600000003 55.80627669999999),2.2050157595518396
253,"POLYGON ((-4.243200600000003 55.8012767, -4.233200600000004 55.8012767, -4.233200600000004 55.7912767, -4.243200600000003 55.7912767, -4.243200600000003 55.8012767))",-4.238200600000003,55.79627670000001,POINT (-4.238200600000003 55.79627670000001),2.20444951868884
254,"POLYGON ((-4.243200600000003 55.7912767, -4.233200600000004 55.7912767, -4.233200600000004 55.7812767, -4.243200600000003 55.7812767, -4.243200600000003 55.7912767))",-4.238200600000003,55.7862767,POINT (-4.238200600000003 55.7862767),2.2038836356993468
259,"POLYGON ((-4.233200600000004 55.90127669999998, -4.223200600000004 55.90127669999998, -4.223200600000004 55.89127669999998, -4.233200600000004 55.89127669999998, -4.233200600000004 55.90127669999998))",-4.228200600000004,55.89627669999997,POINT (-4.228200600000004 55.89627669999997),2.2101280822769027
260,"POLYGON ((-4.233200600000004 55.89127669999998, -4.223200600000004 55.89127669999998, -4.223200600000004 55.88127669999998, -4.233200600000004 55.88127669999998, -4.233200600000004 55.89127669999998))",-4.228200600000004,55.886276699999975,POINT (-4.228200600000004 55.88627669999997),2.2095586066724335
261,"POLYGON ((-4.233200600000004 55.88127669999998, -4.223200600000004 55.88127669999998, -4.223200600000004 55.87127669999998, -4.233200600000004 55.87127669999998, -4.233200600000004 55.88127669999998))",-4.228200600000004,55.87627669999998,POINT (-4.228200600000004 55.87627669999998),2.208989491734457
262,"POLYGON ((-4.233200600000004 55.87127669999998, -4.223200600000004 55.87127669999998, -4.223200600000004 55.86127669999998, -4.233200600000004 55.86127669999998, -4.233200600000004 55.87127669999998))",-4.228200600000004,55.86627669999999,POINT (-4.228200600000004 55.86627669999999),2.2084207371467666
263,"POLYGON ((-4.233200600000004 55.86127669999998, -4.223200600000004 55.86127669999998, -4.223200600000004 55.85127669999999, -4.233200600000004 55.85127669999999, -4.233200600000004 55.86127669999998))",-4.228200600000004,55.85627669999998,POINT (-4.228200600000004 55.85627669999998),2.2078523426055954
264,"POLYGON ((-4.233200600000004 55.85127669999999, -4.223200600000004 55.85127669999999, -4.223200600000004 55.84127669999999, -4.233200600000004 55.84127669999999, -4.233200600000004 55.85127669999999))",-4.228200600000004,55.8462767,POINT (-4.228200600000004 55.8462767),2.2072843077864435
267,"POLYGON ((-4.233200600000004 55.82127669999999, -4.223200600000004 55.82127669999999, -4.223200600000004 55.81127669999999, -4.233200600000004 55.81127669999999, -4.233200600000004 55.82127669999999))",-4.228200600000004,55.816276699999996,POINT (-4.228200600000004 55.8162767),2.205582358577826
268,"POLYGON ((-4.233200600000004 55.81127669999999, -4.223200600000004 55.81127669999999, -4.223200600000004 55.8012767, -4.233200600000004 55.8012767, -4.233200600000004 55.81127669999999))",-4.228200600000004,55.80627669999999,POINT (-4.228200600000004 55.80627669999999),2.20501575955207
269,"POLYGON ((-4.233200600000004 55.8012767, -4.223200600000004 55.8012767, -4.223200600000004 55.7912767, -4.233200600000004 55.7912767, -4.233200600000004 55.8012767))",-4.228200600000004,55.79627670000001,POINT (-4.228200600000004 55.79627670000001),2.2044495186890707
275,"POLYGON ((-4.223200600000004 55.90127669999998, -4.213200600000004 55.90127669999998, -4.213200600000004 55.89127669999998, -4.223200600000004 55.89127669999998, -4.223200600000004 55.90127669999998))",-4.218200600000004,55.89627669999997,POINT (-4.218200600000004 55.89627669999997),2.2101280822766713
276,"POLYGON ((-4.223200600000004 55.89127669999998, -4.213200600000004 55.89127669999998, -4.213200600000004 55.88127669999998, -4.223200600000004 55.88127669999998, -4.223200600000004 55.89127669999998))",-4.218200600000004,55.886276699999975,POINT (-4.218200600000004 55.88627669999997),2.2095586066722026
277,"POLYGON ((-4.223200600000004 55.88127669999998, -4.213200600000004 55.88127669999998, -4.213200600000004 55.87127669999998, -4.223200600000004 55.87127669999998, -4.223200600000004 55.88127669999998))",-4.218200600000004,55.87627669999998,POINT (-4.218200600000004 55.87627669999998),2.208989491734226
278,"POLYGON ((-4.223200600000004 55.87127669999998, -4.213200600000004 55.87127669999998, -4.213200600000004 55.86127669999998, -4.223200600000004 55.86127669999998, -4.223200600000004 55.87127669999998))",-4.218200600000004,55.86627669999999,POINT (-4.218200600000004 55.86627669999999),2.2084207371465356
279,"POLYGON ((-4.223200600000004 55.86127669999998, -4.213200600000004 55.86127669999998, -4.213200600000004 55.85127669999999, -4.223200600000004 55.85127669999999, -4.223200600000004 55.86127669999998))",-4.218200600000004,55.85627669999998,POINT (-4.218200600000004 55.85627669999998),2.2078523426053644
280,"POLYGON ((-4.223200600000004 55.85127669999999, -4.213200600000004 55.85127669999999, -4.213200600000004 55.84127669999999, -4.223200600000004 55.84127669999999, -4.223200600000004 55.85127669999999))",-4.218200600000004,55.8462767,POINT (-4.218200600000004 55.8462767),2.207284307786213
281,"POLYGON ((-4.223200600000004 55.84127669999999, -4.213200600000004 55.84127669999999, -4.213200600000004 55.83127669999999, -4.223200600000004 55.83127669999999, -4.223200600000004 55.84127669999999))",-4.218200600000004,55.836276699999985,POINT (-4.218200600000004 55.83627669999998),2.206716632384277
284,"POLYGON ((-4.223200600000004 55.81127669999999, -4.213200600000004 55.81127669999999, -4.213200600000004 55.8012767, -4.223200600000004 55.8012767, -4.223200600000004 55.81127669999999))",-4.218200600000004,55.80627669999999,POINT (-4.218200600000004 55.80627669999999),2.2050157595518396
285,"POLYGON ((-4.223200600000004 55.8012767, -4.213200600000004 55.8012767, -4.213200600000004 55.7912767, -4.223200600000004 55.7912767, -4.223200600000004 55.8012767))",-4.218200600000004,55.79627670000001,POINT (-4.218200600000004 55.79627670000001),2.20444951868884
291,"POLYGON ((-4.213200600000004 55.90127669999998, -4.203200600000004 55.90127669999998, -4.203200600000004 55.89127669999998, -4.213200600000004 55.89127669999998, -4.213200600000004 55.90127669999998))",-4.208200600000004,55.89627669999997,POINT (-4.208200600000004 55.89627669999997),2.2101280822769027
292,"POLYGON ((-4.213200600000004 55.89127669999998, -4.203200600000004 55.89127669999998, -4.203200600000004 55.88127669999998, -4.213200600000004 55.88127669999998, -4.213200600000004 55.89127669999998))",-4.208200600000004,55.886276699999975,POINT (-4.208200600000004 55.88627669999997),2.2095586066724335
293,"POLYGON ((-4.213200600000004 55.88127669999998, -4.203200600000004 55.88127669999998, -4.203200600000004 55.87127669999998, -4.213200600000004 55.87127669999998, -4.213200600000004 55.88127669999998))",-4.208200600000004,55.87627669999998,POINT (-4.208200600000004 55.87627669999998),2.208989491734457
294,"POLYGON ((-4.213200600000004 55.87127669999998, -4.203200600000004 55.87127669999998, -4.203200600000004 55.86127669999998, -4.213200600000004 55.86127669999998, -4.213200600000004 55.87127669999998))",-4.208200600000004,55.86627669999999,POINT (-4.208200600000004 55.86627669999999),2.2084207371467666
295,"POLYGON ((-4.213200600000004 55.86127669999998, -4.203200600000004 55.86127669999998, -4.203200600000004 55.85127669999999, -4.213200600000004 55.85127669999999, -4.213200600000004 55.86127669999998))",-4.208200600000004,55.85627669999998,POINT (-4.208200600000004 55.85627669999998),2.2078523426055954
296,"POLYGON ((-4.213200600000004 55.85127669999999, -4.203200600000004 55.85127669999999, -4.203200600000004 55.84127669999999, -4.213200600000004 55.84127669999999, -4.213200600000004 55.85127669999999))",-4.208200600000004,55.8462767,POINT (-4.208200600000004 55.8462767),2.2072843077864435
307,"POLYGON ((-4.203200600000004 55.90127669999998, -4.193200600000004 55.90127669999998, -4.193200600000004 55.89127669999998, -4.203200600000004 55.89127669999998, -4.203200600000004 55.90127669999998))",-4.198200600000005,55.89627669999997,POINT (-4.198200600000005 55.89627669999997),2.2101280822766713
308,"POLYGON ((-4.203200600000004 55.89127669999998, -4.193200600000004 55.89127669999998, -4.193200600000004 55.88127669999998, -4.203200600000004 55.88127669999998, -4.203200600000004 55.89127669999998))",-4.198200600000005,55.886276699999975,POINT (-4.198200600000005 55.88627669999997),2.2095586066722026
309,"POLYGON ((-4.203200600000004 55.88127669999998, -4.193200600000004 55.88127669999998, -4.193200600000004 55.87127669999998, -4.203200600000004 55.87127669999998, -4.203200600000004 55.88127669999998))",-4.198200600000005,55.87627669999998,POINT (-4.198200600000005 55.87627669999998),2.208989491734226
310,"POLYGON ((-4.203200600000004 55.87127669999998, -4.193200600000004 55.87127669999998, -4.193200600000004 55.86127669999998, -4.203200600000004 55.86127669999998, -4.203200600000004 55.87127669999998))",-4.198200600000005,55.86627669999999,POINT (-4.198200600000005 55.86627669999999),2.2084207371465356
311,"POLYGON ((-4.203200600000004 55.86127669999998, -4.193200600000004 55.86127669999998, -4.193200600000004 55.85127669999999, -4.203200600000004 55.85127669999999, -4.203200600000004 55.86127669999998))",-4.198200600000005,55.85627669999998,POINT (-4.198200600000005 55.85627669999998),2.2078523426053644
312,"POLYGON ((-4.203200600000004 55.85127669999999, -4.193200600000004 55.85127669999999, -4.193200600000004 55.84127669999999, -4.203200600000004 55.84127669999999, -4.203200600000004 55.85127669999999))",-4.198200600000005,55.8462767,POINT (-4.198200600000005 55.8462767),2.207284307786213
313,"POLYGON ((-4.203200600000004 55.84127669999999, -4.193200600000004 55.84127669999999, -4.193200600000004 55.83127669999999, -4.203200600000004 55.83127669999999, -4.203200600000004 55.84127669999999))",-4.198200600000005,55.836276699999985,POINT (-4.198200600000005 55.83627669999998),2.206716632384277
323,"POLYGON ((-4.193200600000004 55.90127669999998, -4.183200600000005 55.90127669999998, -4.183200600000005 55.89127669999998, -4.193200600000004 55.89127669999998, -4.193200600000004 55.90127669999998))",-4.1882006000000045,55.89627669999997,POINT (-4.188200600000004 55.89627669999997),2.2101280822769027
324,"POLYGON ((-4.193200600000004 55.89127669999998, -4.183200600000005 55.89127669999998, -4.183200600000005 55.88127669999998, -4.193200600000004 55.88127669999998, -4.193200600000004 55.89127669999998))",-4.1882006000000045,55.886276699999975,POINT (-4.188200600000004 55.88627669999997),2.2095586066724335
325,"POLYGON ((-4.193200600000004 55.88127669999998, -4.183200600000005 55.88127669999998, -4.183200600000005 55.87127669999998, -4.193200600000004 55.87127669999998, -4.193200600000004 55.88127669999998))",-4.1882006000000045,55.87627669999998,POINT (-4.188200600000004 55.87627669999998),2.208989491734457
326,"POLYGON ((-4.193200600000004 55.87127669999998, -4.183200600000005 55.87127669999998, -4.183200600000005 55.86127669999998, -4.193200600000004 55.86127669999998, -4.193200600000004 55.87127669999998))",-4.1882006000000045,55.86627669999999,POINT (-4.188200600000004 55.86627669999999),2.2084207371467666
327,"POLYGON ((-4.193200600000004 55.86127669999998, -4.183200600000005 55.86127669999998, -4.183200600000005 55.85127669999999, -4.193200600000004 55.85127669999999, -4.193200600000004 55.86127669999998))",-4.1882006000000045,55.85627669999998,POINT (-4.188200600000004 55.85627669999998),2.2078523426055954
